latitude,longitude,calculated_host_listings_count,neighbourhood,neighbourhood_group,room_type,price_log
0.5963171776320451,0.46877293340608617,0.0,0.6827009623671896,1.0,1.0,5.926926025970411
0.4602560069688053,0.5203695688990138,0.5,0.3602355504115026,0.378954100965917,0.1566823934938517,4.007333185232471
0.42016115372517504,0.49120298063715495,0.0,0.45444413017571833,0.378954100965917,1.0,5.41610040220442
0.536767730539367,0.49741264136386576,0.0,0.5064097057073342,1.0,1.0,5.438079308923196
0.6379122607496441,0.4812863406281167,0.0,0.5870745859318462,1.0,0.1566823934938517,3.9318256327243257
0.8023810099934678,0.5710441638597672,0.5,0.12775992284248083,1.0,0.1566823934938517,4.174387269895637
0.5528831030561037,0.48249063846603235,0.0,0.5064097057073342,1.0,1.0,5.247024072160486
0.6063590388849889,0.641815478990651,0.0,0.11978558948161017,0.1354742130404265,0.1566823934938517,4.248495242049359
0.7969608246424826,0.5514555068400568,0.0,0.2328333768871303,1.0,1.0,4.700480365792417
0.37317008251264383,0.5291195453775686,0.0,0.12444136444373882,0.378954100965917,1.0,4.867534450455582
0.5549156725627284,0.49649060083172003,0.0,0.5064097057073342,1.0,0.1566823934938517,3.912023005428146
0.48522757519296533,0.5760307095948747,0.0,0.10745058438954674,0.378954100965917,0.1566823934938517,4.174387269895637
0.43690565489872313,0.5133319534087377,0.0,0.3623846463260479,0.378954100965917,1.0,5.521460917862246
0.7942507319669829,0.5590764540955604,0.0,0.2328333768871303,1.0,0.1566823934938517,4.48863636973214
0.5814358651728924,0.4548294225015752,0.5,0.6827009623671896,1.0,0.1566823934938517,4.584967478670572
0.781571369806656,0.5513990553788801,1.0,0.2328333768871303,1.0,0.1566823934938517,4.0943445622221
0.5593679676724719,0.45392619912311716,0.5,0.739135099615605,1.0,1.0,6.214608098422191
0.5197570595494483,0.556950115725499,0.0,0.3555785049858953,0.378954100965917,1.0,4.382026634673881
0.4398577201345404,0.47895301356717823,0.0,0.4237342625706288,0.378954100965917,1.0,5.298317366548036
0.5541413603697265,0.49395028507987604,0.0,0.5064097057073342,1.0,1.0,4.941642422609304
0.5883562803977895,0.49739382421014966,0.0,0.539009063709537,1.0,1.0,5.293304824724492
0.673748396931785,0.5043938053929935,0.0,0.49142135975586215,1.0,1.0,5.459585514144159
0.39973866963487126,0.4989744651224157,0.5,0.41450270428561936,0.378954100965917,1.0,5.991464547107982
0.674208144796367,0.5059179948441113,0.0,0.49142135975586215,1.0,1.0,5.135798437050262
0.5387761027899529,0.48764653858458473,0.0,0.5064097057073342,1.0,1.0,4.605170185988092
0.3778159556706271,0.5342001768812281,0.0,0.1727751284678697,0.378954100965917,0.1566823934938517,4.31748811353631
0.5309845863479126,0.5263910580885636,0.0,0.3555785049858953,0.378954100965917,0.1566823934938517,4.499809670330265
0.6731918600430618,0.5573640931072816,0.0,0.49033294880316086,1.0,1.0,5.0106352940962555
0.8686814915188563,0.5892403515044293,0.0,0.12775992284248083,1.0,0.1566823934938517,4.442651256490317
0.5169017833377723,0.4814556950115616,0.0,0.4377284451666365,1.0,1.0,4.653960350157523
0.6478815302344572,0.4900551342603876,1.0,0.5870745859318462,1.0,0.1566823934938517,4.867534450455582
0.5677402182592459,0.4542272735826032,0.0,0.739135099615605,1.0,1.0,4.74493212836325
0.31962155491568467,0.5869822930583553,0.0,0.19403968480353795,0.378954100965917,0.1566823934938517,4.343805421853684
0.5669417088102193,0.5474662702519595,0.0,0.34716122233080854,0.378954100965917,1.0,5.521460917862246
0.5222251796646162,0.5571194701089439,0.0,0.3555785049858953,0.378954100965917,1.0,5.293304824724492
0.4498511868754065,0.4753024857460275,0.0,0.5065160367681976,0.378954100965917,1.0,4.941642422609304
0.5819198102935133,0.7766592025290038,0.0,0.1271635723984022,0.1354742130404265,0.1566823934938517,4.941642422609304
0.5230720836257206,0.5739984569933938,0.0,0.3555785049858953,0.378954100965917,1.0,5.075173815233827
0.541413603697336,0.4920121182470041,0.0,0.5064097057073342,1.0,1.0,5.272999558563747
0.421201635734505,0.5231356904954794,0.0,0.3623846463260479,0.378954100965917,0.1566823934938517,4.442651256490317
0.4217823698792671,0.5240012795664484,0.0,0.3623846463260479,0.378954100965917,1.0,4.74493212836325
0.7093667578096614,0.5728882449240587,0.0,0.28045170663858127,1.0,0.1566823934938517,4.23410650459726
0.5174341229704567,0.5277082588487474,0.0,0.3555785049858953,0.378954100965917,1.0,4.8283137373023015
0.4495850170590643,0.4957943661441675,0.0,0.48478533574149846,0.378954100965917,1.0,6.163314804034641
0.5947685532460554,0.6045763317840454,0.0,0.11186676522549144,0.1354742130404265,0.1566823934938517,4.3694478524670215
0.4894620949984301,0.4868185838210195,0.0,0.5995956628180699,0.378954100965917,0.1566823934938517,5.521460917862246
0.6326130616787964,0.5272942814669648,0.0,0.49033294880316086,1.0,1.0,5.521460917862246
0.7918552036199031,0.5557646350412995,0.0,0.2328333768871303,1.0,1.0,4.382026634673881
0.4999637041159417,0.6148881320211501,0.0,0.10745058438954674,0.378954100965917,0.1566823934938517,3.912023005428146
0.5672804703946497,0.45127298044897657,0.0,0.739135099615605,1.0,1.0,5.0106352940962555
0.783870109129623,0.5779124249666268,0.0,0.2328333768871303,1.0,1.0,4.605170185988092
0.5238221985626836,0.5376437160115302,0.0,0.3555785049858953,0.378954100965917,1.0,5.298317366548036
0.4359135674014567,0.5001411286528992,0.0,0.45444413017571833,0.378954100965917,1.0,5.0106352940962555
0.43286471314152664,0.5106034661197043,1.0,0.3623846463260479,0.378954100965917,0.1566823934938517,4.787491742782046
0.44179350061702394,0.5700092204053249,0.0,0.18034760194146204,0.378954100965917,1.0,5.1647859739235145
0.5819924020616014,0.45994768831266697,0.0,0.6827009623671896,1.0,1.0,4.8283137373023015
0.6370653567885398,0.4662326176542422,0.0,0.5870745859318462,1.0,1.0,5.616771097666572
0.6618917414765235,0.5502700261558573,0.5,0.49033294880316086,1.0,0.1566823934938517,4.867534450455582
0.4179592034263351,0.9003067196055952,0.5,0.15202387257106753,0.1354742130404265,0.1566823934938517,4.007333185232471
0.6355409296585748,0.47364657621886863,0.0,0.5870745859318462,1.0,1.0,5.272999558563747
0.47346770876181665,0.5821839188604372,0.0,0.18034760194146204,0.378954100965917,0.1566823934938517,4.382026634673881
0.6428968954920435,0.48864384773159486,0.0,0.5870745859318462,1.0,0.0,4.653960350157523
0.7320879812229322,0.5426678960540414,0.0,0.2328333768871303,1.0,0.1566823934938517,5.298317366548036
0.4430759551866714,0.5813183297894398,0.0,0.18034760194146204,0.378954100965917,0.1566823934938517,4.2626798770413155
0.4519321508940948,0.5065013266093388,0.0,0.39318485104615447,0.378954100965917,0.1566823934938517,4.219507705176107
0.6583105475839091,0.6386541971661472,0.0,0.15943863254214996,0.1354742130404265,1.0,4.941642422609304
0.5573353981658471,0.4777487157292626,0.0,0.5064097057073342,1.0,1.0,5.476463551931511
0.3840346504706247,0.4900927685678198,0.0,0.3775277519985539,0.378954100965917,0.1566823934938517,4.90527477843843
0.6343068696009908,0.5538264682083991,0.0,0.17411598056724747,1.0,0.1566823934938517,4.787491742782046
0.5341060323759308,0.4864798750541013,0.0,0.4377284451666365,1.0,1.0,5.0106352940962555
0.5269436445907019,0.4692809965564777,0.5,0.43473428946741804,1.0,1.0,5.521460917862246
0.561739298763527,0.469826694014273,0.0,0.6732896427795518,1.0,1.0,5.41610040220442
0.7647300796089667,0.5595280657847752,0.0,0.2328333768871303,1.0,0.1566823934938517,5.1647859739235145
0.7269339656882892,0.5338614681143383,0.0,0.49142135975586215,1.0,1.0,5.272999558563747
0.531904082077105,0.46858476186892517,0.0,0.46749646705908016,1.0,1.0,4.90527477843843
0.5899049047837934,0.45942080800858776,0.0,0.6827009623671896,1.0,1.0,6.214608098422191
0.7345319040820755,0.5399017744576042,0.5,0.2328333768871303,1.0,0.1566823934938517,4.382026634673881
0.5493019091634892,0.47725946973261557,0.0,0.5064097057073342,1.0,1.0,4.867534450455582
0.3418346359522957,0.5083642248273463,0.5,0.14515264593262572,0.378954100965917,0.1566823934938517,3.6635616461296463
0.40685266290802247,0.49140996932803205,0.5,0.45444413017571833,0.378954100965917,0.1566823934938517,4.0943445622221
0.8872891814068282,0.5986112940556723,0.5,0.13795307715664684,1.0,0.1566823934938517,4.31748811353631
0.5523749606794581,0.4863857892855208,0.0,0.5064097057073342,1.0,1.0,5.298317366548036
0.4266218210854902,0.5485576651675785,0.0,0.21391632749554462,0.378954100965917,0.1566823934938517,4.700480365792417
0.5256369927650155,0.4634853132115211,0.0,0.46749646705908016,1.0,1.0,4.499809670330265
0.5175551092506083,0.5303050260617681,0.0,0.3555785049858953,0.378954100965917,0.1566823934938517,4.0943445622221
0.5559803518280972,0.4945900683062803,0.0,0.5064097057073342,1.0,1.0,4.859812404361672
0.5103201296972912,0.5507216378450437,0.0,0.3555785049858953,0.378954100965917,1.0,4.867534450455582
0.7963074987296324,0.5670549272716983,0.0,0.2328333768871303,1.0,0.1566823934938517,4.31748811353631
0.4195804195804129,0.5103023916602467,0.0,0.45444413017571833,0.378954100965917,1.0,5.1647859739235145
0.43233237350884224,0.47041002577950053,0.0,0.4826831620164828,0.378954100965917,1.0,5.247024072160486
0.509400633968113,0.538396402160231,0.0,0.3555785049858953,0.378954100965917,1.0,4.941642422609304
0.7168195126672714,0.5558399036561923,0.0,0.28045170663858127,1.0,1.0,4.820281565605037
0.5205555689984749,0.5298910486799855,0.0,0.3555785049858953,0.378954100965917,1.0,4.90527477843843
0.7015268468555576,0.5109233577329064,0.0,0.49142135975586215,1.0,1.0,5.272999558563747
0.5599245045611809,0.5431383248969723,0.0,0.34716122233080854,0.378954100965917,0.1566823934938517,4.8283137373023015
0.678031311249299,0.4928777073180015,0.0,0.49142135975586215,1.0,1.0,5.0106352940962555
0.4968906526000012,0.6119338388875519,0.0,0.10745058438954674,0.378954100965917,0.1566823934938517,4.248495242049359
0.5618360877876398,0.4809852661686307,0.0,0.5064097057073342,1.0,0.1566823934938517,4.174387269895637
0.8109710358845348,0.5752968405999184,0.5,0.12775992284248083,1.0,1.0,5.521460917862246
0.5245965107556714,0.47978096833071504,0.0,0.43473428946741804,1.0,1.0,4.8283137373023015
0.5562223243884148,0.455356302805626,0.0,0.739135099615605,1.0,1.0,5.298317366548036
0.5545769109782981,0.5436275708936193,0.0,0.34716122233080854,0.378954100965917,1.0,5.43372200355424
0.9008154475282453,0.64446869766482,0.5,0.08721690044018249,0.0,1.0,4.499809670330265
0.671449657608818,0.5009879005701805,0.0,0.49142135975586215,1.0,1.0,4.700480365792417
0.5484792024584522,0.5475979903279722,0.0,0.34716122233080854,0.378954100965917,0.1566823934938517,4.07753744390572
0.748009775691429,0.5731140507686803,1.0,0.28045170663858127,1.0,1.0,4.727387818712341
0.7331042659762375,0.5414071467549775,0.0,0.2328333768871303,1.0,1.0,5.521460917862246
0.5446560360055201,0.5536759309786703,0.0,0.34716122233080854,0.378954100965917,0.1566823934938517,4.007333185232471
0.6356377186826876,0.47629979489303764,0.0,0.5870745859318462,1.0,0.1566823934938517,5.0106352940962555
0.45236770150265215,0.4810793519372396,0.0,0.48478533574149846,0.378954100965917,1.0,4.90527477843843
0.4476734338326054,0.5310765293641566,0.0,0.3602355504115026,0.378954100965917,1.0,5.857933154483459
0.4249764076753735,0.49489114276573787,0.5,0.45444413017571833,0.378954100965917,1.0,5.10594547390058
0.4418660923851263,0.5612592439267701,0.0,0.18034760194146204,0.378954100965917,1.0,5.220355825078324
0.45587630362716425,0.5115255066518785,0.0,0.39318485104615447,0.378954100965917,1.0,4.867534450455582
0.5340576378638673,0.5349152287224967,0.0,0.3555785049858953,0.378954100965917,1.0,5.293304824724492
0.5437607375323665,0.4957943661441675,0.0,0.5064097057073342,1.0,1.0,5.41610040220442
0.42616207322090816,0.5593775285550464,0.0,0.21391632749554462,0.378954100965917,1.0,5.0106352940962555
0.6286931062017658,0.6270816476299785,0.5,0.18821061644413234,0.1354742130404265,0.1566823934938517,4.382026634673881
0.4233067970092179,0.5635361195265602,0.0,0.21391632749554462,0.378954100965917,1.0,4.605170185988092
0.5099813681128467,0.552170558681297,0.0,0.3555785049858953,0.378954100965917,1.0,4.941642422609304
0.47150773102330845,0.5453963833430464,0.0,0.18034760194146204,0.378954100965917,1.0,5.298317366548036
0.44605221767852754,0.5249985887134869,1.0,0.3602355504115026,0.378954100965917,0.1566823934938517,5.10594547390058
0.5782660246328106,0.5030766046327813,1.0,0.539009063709537,1.0,1.0,4.8283137373023015
0.6028504367604768,0.46850949325406077,0.0,0.6827009623671896,1.0,1.0,4.867534450455582
0.45529556948241634,0.5101330372767734,0.0,0.39318485104615447,0.378954100965917,1.0,4.812184355372417
0.5428412418031883,0.9090378789304339,0.0,0.11831313303659496,0.1354742130404265,0.1566823934938517,3.912023005428146
0.5116751760350411,0.5424797245168804,0.0,0.3555785049858953,0.378954100965917,0.1566823934938517,4.605170185988092
0.6915333801147057,0.5171330184596172,0.0,0.49142135975586215,1.0,1.0,5.356586274672012
0.20896750308516232,0.812844589127451,0.0,0.31000741841522944,0.1354742130404265,0.1566823934938517,4.248495242049359
0.6766762649115634,0.4868938524358839,0.0,0.49142135975586215,1.0,1.0,4.787491742782046
0.5934135069083197,0.4810793519372396,0.0,0.7604139132147951,1.0,1.0,5.1298987149230735
0.4249038159072711,0.5334474907325557,0.0,0.21391632749554462,0.378954100965917,1.0,5.10594547390058
0.7394923415684644,0.5504581976930183,0.0,0.2328333768871303,1.0,0.1566823934938517,4.499809670330265
0.6899121639606136,0.5525092674482153,0.0,0.49033294880316086,1.0,1.0,5.41610040220442
0.400416192803732,0.4813804263966972,0.5,0.41450270428561936,0.378954100965917,1.0,5.293304824724492
0.5303070631790376,0.47057938016297385,1.0,0.4377284451666365,1.0,1.0,5.351858133476067
0.6194497543978486,0.5220442955798603,0.0,0.7604139132147951,1.0,1.0,4.976733742420574
0.7844750405304097,0.5478426133263099,0.0,0.2328333768871303,1.0,0.1566823934938517,4.174387269895637
0.6401384083044945,0.6079822366069152,0.0,0.18821061644413234,0.1354742130404265,1.0,4.700480365792417
0.5912115566094798,0.45601490318574633,0.0,0.6827009623671896,1.0,0.1566823934938517,5.66988092298052
0.5586662472475723,0.4843535366840399,0.0,0.5064097057073342,1.0,0.1566823934938517,4.465908118654584
0.5005444382607038,0.571683947086143,0.0,0.3555785049858953,0.378954100965917,1.0,5.247024072160486
0.534372202192273,0.5361007094066963,0.0,0.3555785049858953,0.378954100965917,1.0,5.298317366548036
0.42744452779054143,0.4960201719887891,0.5,0.45444413017571833,0.378954100965917,1.0,5.10594547390058
0.44982698961938183,0.590933895338992,0.5,0.18034760194146204,0.378954100965917,0.1566823934938517,4.59511985013459
0.7244416483170824,0.5237754737218552,0.0,0.49142135975586215,1.0,0.1566823934938517,4.442651256490317
0.4085222735741638,0.47385356490977415,0.0,0.4237342625706288,0.378954100965917,1.0,5.560681631015528
0.5068357248288038,0.737256082644933,1.0,0.17935076158820162,0.1354742130404265,1.0,4.574710978503383
0.5622474411401726,0.44257945543157007,0.0,0.739135099615605,1.0,1.0,5.135798437050262
0.511288019938533,0.5665844984287673,0.0,0.3555785049858953,0.378954100965917,1.0,4.8283137373023015
0.5285648607447939,0.5380388762395967,0.0,0.3555785049858953,0.378954100965917,1.0,5.41610040220442
0.5930505480678505,0.4580471557871988,0.0,0.6827009623671896,1.0,1.0,4.882801922586371
0.4271541607181746,0.5047889656210884,0.0,0.45444413017571833,0.378954100965917,1.0,5.521460917862246
0.5379775933409121,0.5680522364187368,0.0,0.34716122233080854,0.378954100965917,1.0,4.948759890378168
0.4248070268831583,0.5040739137797914,0.0,0.45444413017571833,0.378954100965917,1.0,6.20455776256869
0.5390180753502563,0.4722352896900759,0.0,0.6145510636104528,1.0,1.0,5.926926025970411
0.544583444237432,0.501081986338761,0.0,0.5064097057073342,1.0,1.0,5.0106352940962555
0.7378711254143724,0.5479931505560671,0.0,0.2328333768871303,1.0,1.0,5.556828061699537
0.5380985796210638,0.4896787911860656,0.0,0.5064097057073342,1.0,0.1566823934938517,4.564348191467836
0.5314685314685335,0.5417834898293279,0.0,0.3555785049858953,0.378954100965917,1.0,4.976733742420574
0.5872674038763961,0.45373802758592774,0.0,0.6827009623671896,1.0,1.0,5.298317366548036
0.7086166428726983,0.510848089118042,0.0,0.49142135975586215,1.0,1.0,4.553876891600541
0.3815907276114956,0.5036787535517533,0.0,0.3775277519985539,0.378954100965917,1.0,5.521460917862246
0.552955694824206,0.45659823495100227,0.0,0.6732896427795518,1.0,1.0,5.1647859739235145
0.6903235173131321,0.5477673447114455,0.0,0.49033294880316086,1.0,1.0,5.521460917862246
0.533041353110562,0.4899610484918071,0.0,0.4377284451666365,1.0,1.0,5.521460917862246
0.4205483098216547,0.49936962535048224,0.0,0.45444413017571833,0.378954100965917,1.0,5.0106352940962555
0.5491567256273129,0.5009502662627199,0.0,0.5064097057073342,1.0,0.1566823934938517,4.553876891600541
0.5776126987199746,0.6141166287187616,1.0,0.11186676522549144,0.1354742130404265,0.1566823934938517,3.7376696182833684
0.7851283664432458,0.5609769866210286,1.0,0.2328333768871303,1.0,0.1566823934938517,4.31748811353631
0.5237496067945813,0.5300792202171465,0.0,0.3555785049858953,0.378954100965917,1.0,5.541263545158426
0.4430275606746079,0.5347458743390519,0.5,0.3602355504115026,0.378954100965917,0.1566823934938517,4.31748811353631
0.544680233261559,0.5447189658092384,0.0,0.34716122233080854,0.378954100965917,1.0,4.867534450455582
0.43557480581702634,0.5745629716049052,1.0,0.18034760194146204,0.378954100965917,0.1566823934938517,4.382026634673881
0.5896145377114266,0.46214929529759274,0.0,0.6827009623671896,1.0,0.1566823934938517,5.0106352940962555
0.6713528685847052,0.495512108838426,0.0,0.49142135975586215,1.0,1.0,5.298317366548036
0.5837104072398205,0.6164687729334162,1.0,0.11186676522549144,0.1354742130404265,0.1566823934938517,3.7376696182833684
0.5161274711447703,0.5704231977871075,0.0,0.3555785049858953,0.378954100965917,0.1566823934938517,4.499809670330265
0.5164662327292149,0.5399958602261847,0.0,0.3555785049858953,0.378954100965917,1.0,6.1092475827643655
0.4169913131850791,0.5528856105225657,0.0,0.21391632749554462,0.378954100965917,1.0,4.867534450455582
0.7390809882159317,0.5513990553788801,0.5,0.2328333768871303,1.0,1.0,5.288267030694535
0.5413410119292337,0.4658939088873524,0.0,0.6922684408470083,1.0,0.1566823934938517,4.941642422609304
0.43823650398044833,0.47436162806013726,0.0,0.4826831620164828,0.378954100965917,1.0,6.214608098422191
0.7391293827279952,0.5367781269405327,0.5,0.23346378324916145,1.0,0.1566823934938517,4.31748811353631
0.5812422871246383,0.61232899911559,1.0,0.11186676522549144,0.1354742130404265,0.1566823934938517,3.4965075614664802
0.8345391632588814,0.5671301958865911,0.0,0.12775992284248083,1.0,0.1566823934938517,4.31748811353631
0.44215645945749316,0.46709820672526803,0.0,0.4826831620164828,0.378954100965917,1.0,5.857933154483459
0.5895177486872996,0.4696573396308281,0.5,0.6827009623671896,1.0,1.0,5.3230099791384085
0.43250175430107163,0.4958884519127764,0.0,0.45444413017571833,0.378954100965917,1.0,5.389071729816501
0.7291601132431538,0.5633667651431153,0.5,0.28045170663858127,1.0,1.0,5.521460917862246
0.6917995499310479,0.5054475660011803,0.0,0.49142135975586215,1.0,1.0,5.1647859739235145
0.7847654076027624,0.5552565718909364,0.5,0.2328333768871303,1.0,0.1566823934938517,4.174387269895637
0.253417862414409,0.5144421654780444,0.5,0.0927456101879775,0.378954100965917,1.0,4.663439094112067
0.709971689210434,0.5727000733868977,0.0,0.28045170663858127,1.0,1.0,4.3694478524670215
0.4546422435695803,0.5048830513896405,0.5,0.39318485104615447,0.378954100965917,0.1566823934938517,4.442651256490317
0.7318460086626146,0.5623318216886446,0.5,0.2328333768871303,1.0,0.1566823934938517,5.135798437050262
0.5200958211338929,0.4817191351636154,0.5,0.4377284451666365,1.0,0.1566823934938517,4.74493212836325
0.73896000193578,0.547259281561054,0.5,0.2328333768871303,1.0,0.1566823934938517,4.48863636973214
0.4615868560505305,0.6037483770205085,0.0,0.10745058438954674,0.378954100965917,1.0,5.0106352940962555
0.42408110920221986,0.5357808177935226,0.0,0.21391632749554462,0.378954100965917,1.0,4.574710978503383
0.5564159024366688,0.49378093069643114,0.5,0.5064097057073342,1.0,0.1566823934938517,4.605170185988092
0.5068357248288038,0.5460173494157345,0.0,0.3555785049858953,0.378954100965917,1.0,5.187385805840755
0.5404699107121189,0.5497619630054942,0.5,0.34716122233080854,0.378954100965917,1.0,6.214608098422191
0.5797662545067368,0.4672299268012523,0.0,0.6827009623671896,1.0,1.0,6.061456918928017
0.5360660101144532,0.4662138005005261,1.0,0.6145510636104528,1.0,1.0,5.703782474656201
0.5742734773876634,0.45680522364187937,0.0,0.739135099615605,1.0,0.1566823934938517,4.605170185988092
0.5779030657923272,0.46448262235855964,0.0,0.6827009623671896,1.0,1.0,5.521460917862246
0.5226849275292267,0.5389044653105941,0.0,0.3555785049858953,0.378954100965917,1.0,5.857933154483459
0.5980593800662888,0.45138588337127317,0.0,0.6827009623671896,1.0,0.1566823934938517,5.541263545158426
0.6461877223122912,0.5362512466364251,0.0,0.49033294880316086,1.0,1.0,5.1298987149230735
0.4594574975197787,0.5456410063413841,0.0,0.18034760194146204,0.378954100965917,1.0,5.075173815233827
0.4347520991119609,0.5257700920158754,0.0,0.3623846463260479,0.378954100965917,1.0,5.3706380281276624
0.6560118082609421,0.4753401200534313,0.5,0.5870745859318462,1.0,0.1566823934938517,5.0106352940962555
0.5314685314685335,0.5359878064843997,0.0,0.3555785049858953,0.378954100965917,0.1566823934938517,4.174387269895637
0.5820407965736649,0.45947725946973605,0.5,0.6827009623671896,1.0,1.0,5.003946305945459
0.7189246739419701,0.5327888903524354,0.0,0.49142135975586215,1.0,0.1566823934938517,4.48863636973214
0.4911075084085468,0.5634043994505475,0.0,0.3555785049858953,0.378954100965917,0.1566823934938517,4.442651256490317
0.42625886224502096,0.49656586944658443,0.0,0.45444413017571833,0.378954100965917,1.0,5.579729825986222
0.7971302054346978,0.56955760871611,0.5,0.2328333768871303,1.0,0.1566823934938517,4.31748811353631
0.6475185713940022,0.5432888621267296,0.0,0.49033294880316086,1.0,0.0,4.499809670330265
0.5591985868802567,0.49389383361872774,0.0,0.5064097057073342,1.0,1.0,5.075173815233827
0.6523822198562641,0.5404662890691156,0.0,0.49033294880316086,1.0,1.0,5.247024072160486
0.5069567111089555,0.5545791543570999,0.0,0.3555785049858953,0.378954100965917,0.1566823934938517,4.605170185988092
0.44486655213297865,0.6278531509323955,0.0,0.10745058438954674,0.378954100965917,0.1566823934938517,3.713572066704308
0.4545696518014779,0.5150066800895559,0.0,0.39318485104615447,0.378954100965917,1.0,5.056245805348308
0.5186439857720018,0.5239824624127607,0.0,0.3555785049858953,0.378954100965917,1.0,5.272999558563747
0.5321944491494577,0.5430630562821079,0.0,0.3555785049858953,0.378954100965917,1.0,5.220355825078324
0.4608609383695921,0.5855710065295625,1.0,0.18034760194146204,0.378954100965917,1.0,4.976733742420574
0.5777094877440874,0.4444799879570098,0.0,0.739135099615605,1.0,0.1566823934938517,4.382026634673881
0.4285092070559102,0.4864610579003852,0.0,0.4237342625706288,0.378954100965917,1.0,4.605170185988092
0.48568732305756157,0.6066274015392423,0.0,0.10745058438954674,0.378954100965917,0.1566823934938517,3.6888794541139363
0.5258789653253331,0.480665374555457,0.0,0.4377284451666365,1.0,0.1566823934938517,5.298317366548036
0.2604350666634332,0.18918766347402993,0.0,0.2867061975285243,0.11452086038236642,0.1566823934938517,4.382026634673881
0.7219735282019002,0.5316222268219803,1.0,0.49142135975586215,1.0,1.0,5.703782474656201
0.28910881506037356,0.4021602092467731,0.0,0.16677884721021197,0.378954100965917,1.0,4.605170185988092
0.7452996830159435,0.5501006717724124,0.0,0.2328333768871303,1.0,0.1566823934938517,4.382026634673881
0.2889878287802219,0.47123798054306576,0.0,0.07634281981693197,0.378954100965917,1.0,4.700480365792417
0.4427129963462164,0.5324125472781134,0.5,0.3602355504115026,0.378954100965917,1.0,5.147494476813453
0.5283228881844906,0.4897352426471855,0.5,0.4377284451666365,1.0,1.0,5.293304824724492
0.5302344714109353,0.4900174999529554,0.5,0.4377284451666365,1.0,1.0,5.293304824724492
0.7651414329614994,0.5437592909696605,0.0,0.2328333768871303,1.0,0.1566823934938517,4.605170185988092
0.5559803518280972,0.47334550175941104,0.0,0.9444884286169939,1.0,0.1566823934938517,5.521460917862246
0.5472451424008398,0.5484071279378497,0.0,0.34716122233080854,0.378954100965917,1.0,4.7535901911063645
0.5868802477799022,0.46246918691079486,0.0,0.6827009623671896,1.0,1.0,5.293304824724492
0.42212113146368324,0.5226840788062361,0.0,0.3623846463260479,0.378954100965917,1.0,5.0106352940962555
0.7338543809132005,0.5531114163671589,0.5,0.2328333768871303,1.0,0.1566823934938517,5.703782474656201
0.4518595591259924,0.4869879382044644,0.0,0.48478533574149846,0.378954100965917,1.0,5.438079308923196
0.5877029544849535,0.4868562181284517,0.0,0.7604139132147951,1.0,1.0,4.8283137373023015
0.5693130399012745,0.45902564778052124,0.0,0.739135099615605,1.0,1.0,5.41610040220442
0.6342100805768638,0.47874602487630114,0.0,0.5870745859318462,1.0,0.1566823934938517,4.867534450455582
